plot_id,tree_id,stem_id,survey_id,recorded_local_name,species_name,dbh,pom,dead,stump,cut,fallen,broken,inclining,pcent_missing,stump_height_m,observations
TZW_SS587,587SS/tree[66],587SS/tree[66]/stem[1],5,chanatse,Colophospermum mopane,6.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[68],587SS/tree[68]/stem[1],5,changula,Euclea natalensis natalensis,5.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[68],587SS/tree[68]/stem[2],5,changula,Euclea natalensis natalensis,5.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[69],587SS/tree[69]/stem[1],5,chanatse,Colophospermum mopane,9.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[7],587SS/tree[7]/stem[1],5,chanatse,Colophospermum mopane,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[70],587SS/tree[70]/stem[1],5,chanatse,Colophospermum mopane,8.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[71],587SS/tree[71]/stem[1],5,chanatse,Colophospermum mopane,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[71],587SS/tree[71]/stem[2],5,chanatse,Colophospermum mopane,14.9,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[72],587SS/tree[72]/stem[1],5,mbandua,Spirostachys africana,6.4,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,40,,decomposing
TZW_SS587,587SS/tree[72],587SS/tree[72]/stem[2],5,mbandua,Spirostachys africana,8.1,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,70,,decomposing
TZW_SS587,587SS/tree[72],587SS/tree[72]/stem[3],5,mbandua,Spirostachys africana,8,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,90,,decomposing
TZW_SS587,587SS/tree[74],587SS/tree[74]/stem[1],5,mbandua,Spirostachys africana,7,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,80,,
TZW_SS587,587SS/tree[74],587SS/tree[74]/stem[2],5,mbandua,Spirostachys africana,6.1,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,50,,
TZW_SS587,587SS/tree[75],587SS/tree[75]/stem[1],5,chanatse,Colophospermum mopane,8.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[75],587SS/tree[75]/stem[2],5,chanatse,Colophospermum mopane,6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[75],587SS/tree[75]/stem[3],5,chanatse,Colophospermum mopane,8.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[76],587SS/tree[76]/stem[1],5,chanatse,Colophospermum mopane,7.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[77],587SS/tree[77]/stem[1],5,chanatse,Colophospermum mopane,6.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[78],587SS/tree[78]/stem[1],5,chanatse,Colophospermum mopane,8.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[79],587SS/tree[79]/stem[1],5,chanatse,Colophospermum mopane,11.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[8],587SS/tree[8]/stem[1],5,chanatse,Colophospermum mopane,10.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[80],587SS/tree[80]/stem[1],5,chanatse,Colophospermum mopane,9.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[81],587SS/tree[81]/stem[1],5,chanatse,Colophospermum mopane,13.2,0.2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95,0.25,regenerating
TZW_SS587,587SS/tree[82],587SS/tree[82]/stem[1],5,chanatse,Colophospermum mopane,16.1,0.2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95,0.31,regenerating
TZW_SS587,587SS/tree[83],587SS/tree[83]/stem[1],5,chanatse,Colophospermum mopane,9.9,0.2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,98,0.29,regenerating
TZW_SS587,587SS/tree[84],587SS/tree[84]/stem[1],5,chanatse,Colophospermum mopane,12.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[85],587SS/tree[85]/stem[1],5,mbandua,Spirostachys africana,11.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[85],587SS/tree[85]/stem[2],5,mbandua,Spirostachys africana,10.9,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[85],587SS/tree[85]/stem[3],5,mbandua,Spirostachys africana,11.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[86],587SS/tree[86]/stem[1],5,chanatse,Colophospermum mopane,10.5,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,85,0.78,cracked
TZW_SS587,587SS/tree[87],587SS/tree[87]/stem[1],5,mbandua,Spirostachys africana,5.9,1.3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,50,,
TZW_SS587,587SS/tree[87],587SS/tree[87]/stem[2],5,mbandua,Spirostachys africana,5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[88],587SS/tree[88]/stem[1],5,chanatse,Colophospermum mopane,18.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[89],587SS/tree[89]/stem[1],5,chanatse,Colophospermum mopane,5.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[9],587SS/tree[9]/stem[1],5,chanatse,Colophospermum mopane,13.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[90],587SS/tree[90]/stem[1],5,chanatse,Colophospermum mopane,8.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[91],587SS/tree[91]/stem[1],5,chanatse,Colophospermum mopane,9.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[92],587SS/tree[92]/stem[1],5,mbandua,Spirostachys africana,6.5,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,50,,
TZW_SS587,587SS/tree[92],587SS/tree[92]/stem[2],5,mbandua,Spirostachys africana,5,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20,,
TZW_SS587,587SS/tree[92],587SS/tree[92]/stem[3],5,mbandua,Spirostachys africana,10.1,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,70,,
TZW_SS587,587SS/tree[93],587SS/tree[93]/stem[1],5,chanatse,Colophospermum mopane,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[93],587SS/tree[93]/stem[2],5,chanatse,Colophospermum mopane,6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[94],587SS/tree[94]/stem[1],5,chanatse,Colophospermum mopane,14,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[94],587SS/tree[94]/stem[2],5,chanatse,Colophospermum mopane,19.1,0.25,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95,0.3,regenerating
TZW_SS587,587SS/tree[95],587SS/tree[95]/stem[1],5,chanatse,Colophospermum mopane,11.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[95],587SS/tree[95]/stem[2],5,chanatse,Colophospermum mopane,22,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[1],5,mbandua,Spirostachys africana,9.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[2],5,mbandua,Spirostachys africana,12.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[3],5,mbandua,Spirostachys africana,13,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[4],5,mbandua,Spirostachys africana,10.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[5],5,mbandua,Spirostachys africana,7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[6],5,mbandua,Spirostachys africana,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[7],5,mbandua,Spirostachys africana,13.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[96],587SS/tree[96]/stem[8],5,mbandua,Spirostachys africana,10.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[97],587SS/tree[97]/stem[1],5,chanatse,Colophospermum mopane,19.4,0.4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95,0.47,
TZW_SS587,587SS/tree[98],587SS/tree[98]/stem[1],5,chanatse,Colophospermum mopane,7.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[98],587SS/tree[98]/stem[2],5,chanatse,Colophospermum mopane,5.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[99],587SS/tree[99]/stem[1],5,chanatse,Colophospermum mopane,7.9,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[99],587SS/tree[99]/stem[2],5,chanatse,Colophospermum mopane,11.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_SS587,587SS/tree[99],587SS/tree[99]/stem[3],5,chanatse,Colophospermum mopane,10.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[1],588OF/tree[1]/stem[1],5,xivondzone,Combretum spp.,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[10],588OF/tree[10]/stem[1],5,conola,Terminalia sericea,14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[10],588OF/tree[10]/stem[2],5,conola,Terminalia sericea,7.9,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,60,,
TZW_OF588,588OF/tree[11],588OF/tree[11]/stem[1],5,conola,Terminalia sericea,7.1,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[1],5,xivondzone,Combretum spp.,18.4,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,20,,Termites!
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[2],5,xivondzone,Combretum spp.,8.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[3],5,xivondzone,Combretum spp.,10.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[4],5,xivondzone,Combretum spp.,8.8,1.3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,,decomposing
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[5],5,xivondzone,Combretum spp.,12.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[12],588OF/tree[12]/stem[6],5,xivondzone,Combretum spp.,9.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[13],588OF/tree[13]/stem[1],5,conola,Terminalia sericea,11.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[13],588OF/tree[13]/stem[2],5,conola,Terminalia sericea,8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[14],588OF/tree[14]/stem[1],5,conola,Terminalia sericea,11.6,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[14],588OF/tree[14]/stem[2],5,conola,Terminalia sericea,13.1,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[15],588OF/tree[15]/stem[1],5,xivondzone,Combretum spp.,10.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[16],588OF/tree[16]/stem[1],5,conola,Terminalia sericea,18.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[16],588OF/tree[16]/stem[2],5,conola,Terminalia sericea,7.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[17],588OF/tree[17]/stem[1],5,conola,Terminalia sericea,12.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[17],588OF/tree[17]/stem[2],5,conola,Terminalia sericea,15.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[17],588OF/tree[17]/stem[3],5,conola,Terminalia sericea,12.4,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,,Termites
TZW_OF588,588OF/tree[18],588OF/tree[18]/stem[1],5,conola,Terminalia sericea,19,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[19],588OF/tree[19]/stem[1],5,conola,Terminalia sericea,15,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[2],588OF/tree[2]/stem[1],5,conola,Terminalia sericea,10.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[20],588OF/tree[20]/stem[1],5,conola,Terminalia sericea,18.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[21],588OF/tree[21]/stem[1],5,ndzengua,Dichrostachys cinerea,10.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[21],588OF/tree[21]/stem[2],5,ndzengua,Dichrostachys cinerea,8.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[21],588OF/tree[21]/stem[3],5,ndzengua,Dichrostachys cinerea,7.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[22],588OF/tree[22]/stem[1],5,xivondzone,Combretum spp.,11.3,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[23],588OF/tree[23]/stem[1],5,conola,Terminalia sericea,9.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Termites but alive
TZW_OF588,588OF/tree[23],588OF/tree[23]/stem[2],5,conola,Terminalia sericea,5.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Termites but alive
TZW_OF588,588OF/tree[24],588OF/tree[24]/stem[1],5,conola,Terminalia sericea,6.9,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[25],588OF/tree[25]/stem[1],5,conola,Terminalia sericea,5.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[26],588OF/tree[26]/stem[1],5,conola,Terminalia sericea,5.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[27],588OF/tree[27]/stem[1],5,conola,Terminalia sericea,6.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[28],588OF/tree[28]/stem[1],5,conola,Terminalia sericea,7.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[29],588OF/tree[29]/stem[1],5,xivondzone,Combretum spp.,5.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[3],588OF/tree[3]/stem[1],5,conola,Terminalia sericea,6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[3],588OF/tree[3]/stem[2],5,conola,Terminalia sericea,6.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[30],588OF/tree[30]/stem[1],5,xivondzone,Combretum spp.,6.9,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[31],588OF/tree[31]/stem[1],5,chicutso,Boscia albitrunca,7.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[31],588OF/tree[31]/stem[2],5,chicutso,Boscia albitrunca,6.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[32],588OF/tree[32]/stem[1],5,canhe,Sclerocarya birrea caffra,36.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[33],588OF/tree[33]/stem[1],5,xivondzone,Combretum spp.,6.6,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10,,
TZW_OF588,588OF/tree[34],588OF/tree[34]/stem[1],5,xivondzone,Combretum spp.,10,0.65,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,90,1.05,
TZW_OF588,588OF/tree[35],588OF/tree[35]/stem[1],5,ndzengua,Dichrostachys cinerea,36.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[36],588OF/tree[36]/stem[1],5,ndzengua,Dichrostachys cinerea,9.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[36],588OF/tree[36]/stem[2],5,ndzengua,Dichrostachys cinerea,6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[36],588OF/tree[36]/stem[3],5,ndzengua,Dichrostachys cinerea,5.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[37],588OF/tree[37]/stem[1],5,conola,Terminalia sericea,5.5,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,20,,decomposing
TZW_OF588,588OF/tree[38],588OF/tree[38]/stem[1],5,conola,Terminalia sericea,7.8,1.3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,,Termites
TZW_OF588,588OF/tree[39],588OF/tree[39]/stem[1],5,conola,Terminalia sericea,30,1.3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,30,,Termites
TZW_OF588,588OF/tree[4],588OF/tree[4]/stem[1],5,conola,Terminalia sericea,9.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[4],588OF/tree[4]/stem[2],5,conola,Terminalia sericea,10.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[4],588OF/tree[4]/stem[3],5,conola,Terminalia sericea,7.1,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[4],588OF/tree[4]/stem[4],5,conola,Terminalia sericea,6.2,1.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[40],588OF/tree[40]/stem[1],5,conola,Terminalia sericea,6.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[41],588OF/tree[41]/stem[1],5,xivondzone,Combretum spp.,5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[42],588OF/tree[42]/stem[1],5,conola,Terminalia sericea,5.4,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[43],588OF/tree[43]/stem[1],5,xivondzone,Combretum spp.,5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[44],588OF/tree[44]/stem[1],5,xivondzone,Combretum spp.,5.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[45],588OF/tree[45]/stem[1],5,xivondzone,Combretum spp.,5.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[46],588OF/tree[46]/stem[1],5,xivondzone,Combretum spp.,6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[47],588OF/tree[47]/stem[1],5,xivondzone,Combretum spp.,5.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[48],588OF/tree[48]/stem[1],5,xivondzone,Combretum spp.,12.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[49],588OF/tree[49]/stem[1],5,xivondzone,Combretum spp.,5.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[5],588OF/tree[5]/stem[1],5,xivondzone,Combretum spp.,8.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[5],588OF/tree[5]/stem[2],5,xivondzone,Combretum spp.,10.9,1.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[50],588OF/tree[50]/stem[1],5,xivondzone,Combretum spp.,7,1.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[51],588OF/tree[51]/stem[1],5,xivondzone,Combretum spp.,11,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[51],588OF/tree[51]/stem[2],5,xivondzone,Combretum spp.,5.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[52],588OF/tree[52]/stem[1],5,xivondzone,Combretum spp.,5.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[53],588OF/tree[53]/stem[1],5,xivondzone,Combretum spp.,6.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[54],588OF/tree[54]/stem[1],5,sipane,Grewia spp.,5.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[54],588OF/tree[54]/stem[2],5,sipane,Grewia spp.,5.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[55],588OF/tree[55]/stem[1],5,sipane,Grewia spp.,6.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[56],588OF/tree[56]/stem[1],5,xivondzone,Combretum spp.,20.2,1.3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,90,,
TZW_OF588,588OF/tree[56],588OF/tree[56]/stem[2],5,xivondzone,Combretum spp.,9,1.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[56],588OF/tree[56]/stem[3],5,xivondzone,Combretum spp.,19.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[57],588OF/tree[57]/stem[1],5,ndzengua,Dichrostachys cinerea,6.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[58],588OF/tree[58]/stem[1],5,tsotso,Guibourtia conjugata,26.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[58],588OF/tree[58]/stem[2],5,tsotso,Guibourtia conjugata,35.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[58],588OF/tree[58]/stem[3],5,tsotso,Guibourtia conjugata,32,1.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,50,,
TZW_OF588,588OF/tree[58],588OF/tree[58]/stem[4],5,tsotso,Guibourtia conjugata,19,1.4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,,decomposing
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[1],5,xivondzone,Combretum spp.,9.3,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[2],5,xivondzone,Combretum spp.,6.7,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[3],5,xivondzone,Combretum spp.,8.6,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[4],5,xivondzone,Combretum spp.,10.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[5],5,xivondzone,Combretum spp.,9.5,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[6],5,xivondzone,Combretum spp.,6,1.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,50,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[7],5,xivondzone,Combretum spp.,8,0.7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,80,,
TZW_OF588,588OF/tree[59],588OF/tree[59]/stem[8],5,xivondzone,Combretum spp.,7.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[6],588OF/tree[6]/stem[1],5,xivondzone,Combretum spp.,12.6,1.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[6],588OF/tree[6]/stem[2],5,xivondzone,Combretum spp.,8.2,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TZW_OF588,588OF/tree[60],588OF/tree[60]/stem[1],5,sipane,Grewia spp.,5,1.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,stem is damaged
TZW_OF588,588OF/tree[60],588OF/tree[60]/stem[2],5,sipane,Grewia spp.,6.3,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
